 Product Name,ASIN,Marketplace URL,UPC,SKU,Source URL,Handling Time,Bundle Qty,Source Price,Shipping Cost,Listed By,Initial price to list on Amazon,Tax,Buy Box,Marketplace,Amazon Fee FBA,Amazon Fee FBM,Lowest FBA,Lowest FBM,Sales Rank,Profit (FBA),Profit (FBM),Category,Approved for selling,
"3-Piece Grey Folding Table Bench Set","B0015TRLQQ","https://www.amazon.com/dp/B0015TRLQQ","090234135005","","https://www.homedepot.com/p/Office-Star-Products-3-Piece-Grey-Folding-Table-Bench-Set-QT3965/203144810","","1","173.52","0.00","","","13.8816","173.52","Amazon","65.87","26.03","173.52","234.25","11,840","-65.87","-26.03","TABLE","Login to SC",
"Keter Pacific 7.5 Gallon Cool Bar  Resin Outdoor Patio Beverage Cooler Table Extra Storage Rattan Look Brown","B007O1CAZQ","https://www.amazon.com/dp/B007O1CAZQ","731161034114","","https://www.walmart.com/ip/608546079?selected=true","","1","136.99","0.00","","","10.959200000000001","81.89","Amazon","39.18","12.28","81.89","79.99","312","-94.28","-67.38000000000001","TABLE","Login to SC",
"22 in. 20V MAX Lithium-Ion Cordless Hedge Trimmer (Tool Only)","B01BSURQXO","https://www.amazon.com/dp/B01BSURQXO","885911457132","","https://www.homedepot.com/p/DEWALT-22-in-20V-MAX-Lithium-Ion-Cordless-Hedge-Trimmer-Tool-Only-DCHT820B/206596787","","1","129","0.00","","","10.32","123.92","Amazon","34.85","18.59","N/A","123.92","756","-39.93000000000001","-23.67","OUTDOOR_LIVING","Login to SC",
"Flexzilla Garden Hose 5/8 x 100 3/4 - 11 1/2 GHT Fittings","B0080JA346","https://www.amazon.com/dp/B0080JA346","092329591000","","https://www.walmart.com/ip/51711753?selected=true","","1","25.9","5.99","","","2.072","64.99","Amazon","23.73","9.75","N/A","78.1","8","9.36999999999999","23.349999999999994","HARDWARE_TUBING","Login to SC",
"Hoover SmartWash Pet Carpet Cleaner FH53000","B085WP2N4Q","https://www.amazon.com/dp/B085WP2N4Q","073502046531","","https://www.walmart.com/ip/836277545?selected=true","","1","256.09","0.00","","","20.487199999999998","241.15","Amazon","84.59","36.169999999999995","241.15","249.99","10,566","-99.52999999999997","-51.10999999999996","HOME","Login to SC",
"WANDVAC Cord-Free Handheld Vacuum","B07FX5K4D6","https://www.amazon.com/dp/B07FX5K4D6","622356555296","","https://www.homedepot.com/p/Shark-WANDVAC-Cord-Free-Handheld-Vacuum-WV201/309625053","","1","116.15","0.00","","","9.292","119.99","Amazon","29.43","18","119.99","163.99","4,565","-25.590000000000003","-14.16000000000001","VACUUM_CLEANER","Login to SC",
"Storage Metal Shelf Wire Shelving Unit with Wheels 82x48x18 Sturdy Steel Heavy Duty 6 Tier Layer Rack with Casters for Restaurant Garage Pantry Kitchen Garage Rack Black","B07FXH81ZT","https://www.amazon.com/dp/B07FXH81ZT","848837052751","","https://www.walmart.com/ip/321578574?selected=true","","1","169.08","0.00","","","13.5264","139.99","Amazon","54.74","21","N/A","139.99","3,667","-83.83000000000001","-50.09","SHELF","Login to SC",
"Ninja CE251 - Coffee maker - 12 cups - silver","B07S98411N","https://www.amazon.com/dp/B07S98411N","622356559225","","https://www.walmart.com/ip/267091616?selected=true","","1","98.35","0.00","","","7.867999999999999","79.99","Amazon","25.6","12","79.99","103.85","2,981","-43.96","-30.36","COFFEE_MAKER","Login to SC",
"PrimaSleep Premium Cool Gel Multi Layered Memory Foam Bed Mattress Twin","B06XT9XM6W","https://www.amazon.com/dp/B06XT9XM6W","855222007302","","https://www.walmart.com/ip/551135818?selected=true","","1","184.52","0.00","","","14.761600000000001","153.37","Amazon","48.01","23.01","153.37","199.65","9,448","-79.16","-54.16","MATTRESS","Login to SC",
"Shark Navigator  Lift Away Professional Upright Vacuum","B01D1YYHSC","https://www.amazon.com/dp/B01D1YYHSC","N/A","","https://www.overstock.com/Home-Garden/Navigator-Lift-Away-Professional-Upright-Vacuum/11319395/product.html","","1","199.98","0.00","","","15.998399999999998","199.99","Amazon","51.96","30","199.99","266.64","2,733","-51.94999999999999","-29.98999999999998","VACUUM_CLEANER","Login to SC",
"Sauder HomePlus Tall 2-Door Wood Storage Cabinet with 4 Shelves Soft White","B0756M8RK1","https://www.amazon.com/dp/B0756M8RK1","042666036504","","https://www.walmart.com/ip/508762026?selected=true","","1","178.49","0.00","","","14.279200000000001","178.49","Amazon","77.92","26.77","178.49","184.37","3,818","-77.92","-26.77000000000001","CABINET","Login to SC",
"Anova Sous Vide Precision Cooker Wifi | 1000W","B07WQ4M5TS","https://www.amazon.com/dp/B07WQ4M5TS","851607006601","","https://www.walmart.com/ip/674453641?selected=true","","1","182","0.00","","","14.56","199","Amazon","35.53","29.85","199","199.99","3,042","-18.53","-12.849999999999994","SOUS_VIDE_MACHINE","Login to SC",
"Breville The Compact Smart Oven 1800W .6 cu ft Interior","B00357YS3A","https://www.amazon.com/dp/B00357YS3A","021614053268","","https://www.walmart.com/ip/54944317?selected=true","","1","159.98","0.00","","","12.798399999999999","189.95","Amazon","51.21","28.490000000000002","189.95","189.95","2,983","-21.24000000000001","1.4799999999999898","COUNTERTOP_OVEN","Login to SC",
"Levoiti LV-H133 - True Hepa Air Purifer for Large Rooms","B07CNQQM9N","https://www.amazon.com/dp/B07CNQQM9N","817915023624","","https://www.walmart.com/ip/521950521?selected=true","","1","199.99","0.00","","","15.9992","199.99","Amazon","55.76","30","199.99","411.99","3,906","-55.75999999999999","-30","AIR_PURIFIER","Login to SC",
"Fujitsu ScanSnap S1300i Portable Color Duplex Scanner for PC and Mac","B008HBFADQ","https://www.amazon.com/dp/B008HBFADQ","097564307904","","https://www.walmart.com/ip/21978072?selected=true","","1","265.31","0.00","","","21.224800000000002","259.99","Amazon","27.08","20.8","259.99","259.94","10,613","-32.39999999999998","-26.120000000000005","SCANNER","Login to SC",
"Hodedah Complete Metal Bed with Headboard Footboard and Mahogany Wood Posts in Twin Size","B079V2216W","https://www.amazon.com/dp/B079V2216W","810179030483","","https://www.walmart.com/ip/492730089?selected=true","","1","90.99","0.00","","","7.2791999999999994","90.99","Amazon","43.739999999999995","13.65","90.99","101.75","6,685","-43.739999999999995","-13.650000000000006","BED_FRAME","Login to SC",
"ChefSteps Joule Sous Vide 1100 Watts All White","B0727R431B","https://www.amazon.com/dp/B0727R431B","855869006010","","https://www.walmart.com/ip/862157298?selected=true","","1","259.9","0.00","","","20.791999999999998","199.95","Amazon","35.67","29.99","199.95","N/A","706","-95.62","-89.94","SOUS_VIDE_MACHINE","Login to SC",
"Rhythm Smarter Kit","B079FZGZS4","https://www.amazon.com/dp/B079FZGZS4","740016551515","","https://www.homedepot.com/p/Nanoleaf-Rhythm-Smarter-Kit-NL28-2003TW-9PK/303542283","","1","193.99","0.00","","","15.519200000000001","197.26","Amazon","36.47","29.59","197.26","199.99","4,721","-33.20000000000002","-26.32000000000002","LIGHT_FIXTURE","Login to SC",
"ClosetMaid White Pantry Cabinet Wood","B002IPG47I","https://www.amazon.com/dp/B002IPG47I","075381089678","","https://www.walmart.com/ip/45626290?selected=true","","1","178","0.00","","","14.24","144.69","Amazon","58.03","21.7","144.69","149.99","7,092","-91.34","-55.010000000000005","CABINET","Login to SC",
"MedPride Nitrile Exam Gloves Powder Free Medium Box of 100","B0143X56Y4","https://www.amazon.com/dp/B0143X56Y4","352410505041","","https://www.walmart.com/ip/153811639?selected=true","","1","25.87","5.99","","","2.0696","168.77","Amazon","37.4","25.32","168.77","N/A","1,066","99.51","111.59000000000002","PROTECTIVE_GLOVE","Login to SC",
"Cuisinart Premium Single Serve Stainless Steel Coffee Maker","B014W1C2VM","https://www.amazon.com/dp/B014W1C2VM","086279090621","","https://www.walmart.com/ip/54277981?selected=true","","1","139.95","0.00","","","11.196","139.95","Amazon","36.49","20.99","139.95","129.99","6,963","-36.49000000000001","-20.989999999999995","COFFEE_MAKER","Login to SC",
"Honeywell Wifi 9000 Color Touchscreen Thermostat","B00G4CIG7M","https://www.amazon.com/dp/B00G4CIG7M","085267344951","","https://www.walmart.com/ip/116778994?selected=true","","1","137.5","0.00","","","11","135.99","Amazon","24.04","20.4","135.99","199.95","3,077","-25.549999999999983","-21.909999999999997","HVAC_CONTROL_THERMOSTAT","Login to SC",
"T-Fal Signature 12-piece Nonstick Cookware Set","B001167VIQ","https://www.amazon.com/dp/B001167VIQ","N/A","","https://www.overstock.com/Home-Garden/T-Fal-Signature-12-piece-Nonstick-Cookware-Set/3205347/product.html","","1","95.99","0.00","","","7.6792","81.4","Amazon","28.85","12.21","81.4","78.99","720","-43.43999999999999","-26.799999999999997","HOME","Login to SC",
"Rowenta DW5080 Beige Focus Auto Shut Off 400-Hole Stainless Steel Soleplate Steam Iron 1700-Watts","B004ILTH1K","https://www.amazon.com/dp/B004ILTH1K","N/A","","https://www.overstock.com/Home-Garden/Rowenta-DW5080-Beige-Focus-Auto-Shut-Off-400-Hole-Stainless-Steel-Soleplate-Steam-Iron-1700-Watts/8584738/product.html","","1","89.97","0.00","","","7.1975999999999996","89.98","Amazon","19.48","13.5","89.98","109.73","3,303","-19.47","-13.489999999999995","HOME","Login to SC",
"Cuisinart Tea Kettles PerfecTemp Cordless Electric Kettle","B003KYSLNQ","https://www.amazon.com/dp/B003KYSLNQ","086279168122","","https://www.walmart.com/ip/543222882?selected=true","","1","86.4","0.00","","","6.912000000000001","86.4","Amazon","24.28","12.96","86.4","99.95","3,430","-24.28","-12.960000000000008","ELECTRIC_WATER_BOILER","Login to SC",
"Sauder Edge Water Computer Desk Estate Black Finish","B00A15B1Y8","https://www.amazon.com/dp/B00A15B1Y8","042666610957","","https://www.walmart.com/ip/13044818?selected=true","","1","210.81","0.00","","","16.8648","210.81","Amazon","91.98","31.08","210.81","252.75","8,177","-91.98","-31.079999999999984","DESK","Login to SC",
"Tommy Bahama 5 Position Green Stripe Beach Chair","B0852B4FF4","https://www.amazon.com/dp/B0852B4FF4","080958388368","","https://www.walmart.com/ip/831207971?selected=true","","1","99.99","0.00","","","7.999199999999999","189.98","Amazon","50.839999999999996","28.5","N/A","189.96","29,185","39.14999999999999","61.489999999999995","CHAIR","Login to SC",
"T-fal FR702D51 EZ Clean Deep Fryer 1.8 L  Stainless Steel","B00NQ7QFGM","https://www.amazon.com/dp/B00NQ7QFGM","010942216629","","https://www.walmart.com/ip/35462010?selected=true","","1","116.76","0.00","","","9.3408","123.2","Amazon","38.54","18.48","123.2","120","1,712","-32.10000000000001","-12.040000000000006","DEEP_FRYER","Login to SC",
"Rachio 3 - Garden smart irrigation controller","B07CZ5K355","https://www.amazon.com/dp/B07CZ5K355","680140538870","","https://www.walmart.com/ip/642832850?selected=true","","1","295.8","0.00","","","23.664","251.99","Amazon","43.48","37.8","251.99","221.84","197","-87.28999999999999","-81.61000000000001","OUTDOOR_LIVING","Login to SC",
"Breville Nespresso Essenza Mini Single-Serve Machine in Piano Black","B073ZGWN12","https://www.amazon.com/dp/B073ZGWN12","021614999528","","https://www.walmart.com/ip/873423317?selected=true","","1","138.16","0.00","","","11.0528","138.16","Amazon","27.900000000000002","20.720000000000002","138.16","145","3,965","-27.900000000000006","-20.72","COFFEE_MAKER","Login to SC",
"McCulloch Heavy Duty Deep Clean Handheld Canister Steam Cleaner + 18 Accessories","B0000DF0RB","https://www.amazon.com/dp/B0000DF0RB","047171012753","","https://www.walmart.com/ip/10771195?selected=true","","1","164","0.00","","","13.12","139.99","Amazon","37.64","21","139.99","139.99","7,220","-61.64999999999999","-45.00999999999999","STEAM_CLEANER","Login to SC",
"iRobot - Braava jet 240 Mopping Robot - White","B019OH9898","https://www.amazon.com/dp/B019OH9898","885155010292","","https://www.walmart.com/ip/134947487?selected=true","","1","179","0.00","","","14.32","179","Amazon","33.239999999999995","26.85","179","165","10,623","-33.24000000000001","-26.849999999999994","ROBOTIC_VACUUM_CLEANER","Login to SC",
"Panasonic NN-SN966SR 2.2cuft Luxury Microwave with Inverter Technology","B01DEWZWDU","https://www.amazon.com/dp/B01DEWZWDU","885170283015","","https://www.walmart.com/ip/51988659?selected=true","","1","232.91","0.00","","","18.6328","229.37","Amazon","67.39","34.41","229.37","261.53","2,422","-70.92999999999998","-37.94999999999999","MICROWAVE_OVEN","Login to SC",
"Twin Over Full Bunk Bed Metal Dorel Multiple Colors Space-Saving Design Durable Steel Frame Construction (Black)","B004LQ1R4C","https://www.amazon.com/dp/B004LQ1R4C","709238715075","","https://www.walmart.com/ip/281464744?selected=true","","1","224.9","0.00","","","17.992","171.78","Amazon","75.75","25.77","202.27","171.77","5,784","-128.87","-78.89000000000001","BED_FRAME","Login to SC",
"Char-Broil Classic 360 3-Burner Liquid Propane Gas Grill with Side Burner","B01HM7BV6U","https://www.amazon.com/dp/B01HM7BV6U","047362377388","","https://www.walmart.com/ip/953106185?selected=true","","1","224","0.00","","","17.92","189.99","Amazon","68.73","28.5","189.99","439.98","4,329","-102.74","-62.50999999999999","BARBECUE_GRILL","Login to SC",
"Keurig K-Duo Plus Single Serve & Carafe Coffee Maker","B07P5W3J29","https://www.amazon.com/dp/B07P5W3J29","611247379820","","https://www.walmart.com/ip/629084823?selected=true","","1","208.22","0.00","","","16.6576","199.99","Amazon","48.16","30","199.99","180.9","18,999","-56.389999999999986","-38.22999999999999","COFFEE_MAKER","Login to SC",
"Bissell 18P03 Garage Pro Wet/ Dry Vacuum","B003R3JFJO","https://www.amazon.com/dp/B003R3JFJO","N/A","","https://www.overstock.com/Home-Garden/Bissell-18P03-Garage-Pro-Wet-Dry-Vacuum/6760996/product.html","","1","219.99","0.00","","","17.5992","184.51","Amazon","67.13","27.68","184.51","249.09","2,360","-102.61000000000001","-63.160000000000025","VACUUM_CLEANER","Login to SC",
"NETGEAR Nighthawk Cable Modem WiFi Router Combo C7000-Compatible with all Cable Providers including Xfinity by Comcast Spectrum Cox | For Cable Plans Up to 400 Mbps | AC1900 WiFi speed | DOCSIS 3.0","B07PSY2RVD","https://www.amazon.com/dp/B07PSY2RVD","885170363656","","https://www.walmart.com/ip/207410089?selected=true","","1","198.62","0.00","","","15.8896","183.58","Amazon","51.78","27.54","183.58","N/A","3,228","-66.82","-42.579999999999984","MICROWAVE_OVEN","Login to SC",
"Compact Refrigerator2.5 cu. ft.","B01DZQI70K","https://www.amazon.com/dp/B01DZQI70K","N/A","","https://www.zoro.com/i/G6933077","","1","170.86","0.00","","","13.668800000000001","201","Amazon","75.84","30.15","201","299.88","6,861","-45.70000000000002","-0.010000000000019327","REFRIGERATOR","Login to SC",
"simplehuman Rectangular Step Brushed Stainless Steel Trash Can (13 Gallons)","B0000E2OAT","https://www.amazon.com/dp/B0000E2OAT","N/A","","https://www.overstock.com/Home-Garden/simplehuman-Rectangular-Step-Brushed-Stainless-Steel-Trash-Can-13-Gallons/8035753/product.html","","1","130","0.00","","","10.4","129.99","Amazon","72.6","19.5","129.99","129.99","2,234","-72.60999999999999","-19.50999999999999","TRASH_CAN","Login to SC",
"Rowenta Steamforce Steam Iron with Auto Shut Off DW9280","B00CLD39C0","https://www.amazon.com/dp/B00CLD39C0","014501163249","","https://www.walmart.com/ip/47662474?selected=true","","1","140","0.00","","","11.2","145.39","Amazon","28.39","21.81","145.29","144.49","6,368","-23.000000000000014","-16.420000000000016","HOME","Login to SC",
"Calphalon Classic Nonstick Sauce Pan with Cover 2.5-Quart Grey 2.5 Quart","B00HQWONBW","https://www.amazon.com/dp/B00HQWONBW","719918348448","","https://www.walmart.com/ip/950440029?selected=true","","1","199.99","0.00","","","15.9992","169.99","Amazon","44.04","25.5","169.99","194.99","2,090","-74.03999999999999","-55.5","KITCHEN","Login to SC",
"Cricut Maker Machine Champagne","B072VYPWM4","https://www.amazon.com/dp/B072VYPWM4","093573546976","","https://www.walmart.com/ip/823018082?selected=true","","1","307.21","0.00","","","24.5768","307.99","Amazon","63.98","46.2","307.99","309.99","758","-63.19999999999996","-45.41999999999996","HOME","Login to SC",
"Omega J8006HDS Quiet Dual-Stage Slow Speed Masticating Juicer","B07GWNHDXH","https://www.amazon.com/dp/B07GWNHDXH","737416099426","","https://www.walmart.com/ip/194204362?selected=true","","1","320","0.00","","","25.6","284.72","Amazon","58.59","42.71","284.72","N/A","13,637","-93.86999999999998","-77.98999999999998","JUICER","Login to SC",
"Nutri Ninja Ninja Blender Duo with Auto-iQ","B00NGV4E1G","https://www.amazon.com/dp/B00NGV4E1G","N/A","","https://www.overstock.com/Home-Garden/Nutri-Ninja-Ninja-Blender-Duo-with-Auto-iQ/11177891/product.html","","1","179.99","0.00","","","14.3992","179.55","Amazon","44.33","26.93","179.55","295","4,537","-44.76999999999998","-27.370000000000005","FOOD_BLENDER","Login to SC",
"NETGEAR CM700 - Cable modem - Gigabit Ethernet - 1.4 Gbps","B07976SNVB","https://www.amazon.com/dp/B07976SNVB","606449133851","","https://www.walmart.com/ip/267182510?selected=true","","1","116.4","0.00","","","9.312000000000001","105.79","Amazon","14.14","8.46","105.79","103.88","54","-24.75","-19.069999999999993","COMPUTER_INPUT_DEVICE","Login to SC",
"Kalorik MAXX 26 Quart Digital Air Fryer Oven AFO 46045 SS","B0872DQV7Z","https://www.amazon.com/dp/B0872DQV7Z","848052006874","","https://www.walmart.com/ip/137537043?selected=true","","1","199","0.00","","","15.92","199","Amazon","54.09","29.85","199","199","4,594","-54.09","-29.849999999999994","COUNTERTOP_OVEN","Login to SC",
"Sun Joe CJ603E 15-Amp Electric Wood Chipper/Shredder","B077YDZ725","https://www.amazon.com/dp/B077YDZ725","N/A","","https://www.overstock.com/Home-Garden/Sun-Joe-CJ603E-Cutting-Diameter-Electric-Silent-Wood-Chipper-Shredder-15-Amp-1.7-Inch/20497476/product.html","","1","176.99","0.00","","","14.1592","176.89","Amazon","48.87","26.53","176.89","175","4,145","-48.97000000000003","-26.630000000000024","OUTDOOR_LIVING","Login to SC",
"Mesh Drafting Chair Padded Flip-up Back Seat Frame: Black","B0728HM239","https://www.amazon.com/dp/B0728HM239","N/A","","https://www.zoro.com/i/G3611489","","1","36.43","5","","","2.9144","149.99","Amazon","52.06","22.5","149.99","188.73","1,904","56.50000000000001","86.06","CHAIR","Login to SC",
